# file...... Load671Power.csv
# date...... Wed Aug 15 12:08:11 2018
# user...... hu000007
# host...... (null)
# trigger... (none)
# interval.. 3600
# limit..... 0
# timestamp,l671:constant_power_A,l671:constant_power_B,l671:constant_power_C,l6711:constant_power_A,l6711:constant_power_B,l6711:constant_power_C
2000-10-14 12:01:00 EDT,+80789.9+47523.5j,+118556+68259.3j,+123302+71662.5j,+81716.6+32012.7j,+91160.6+80435.8j,+135621+99143.8j
2000-10-14 13:01:00 EDT,+79229+46605.3j,+118554+68258.3j,+121266+70479.5j,+81694.8+32004.2j,+91810.1+81009j,+132266+96691.2j
2000-10-14 14:01:00 EDT,+79334+46667.1j,+123373+71033.2j,+122074+70949.2j,+86575.9+33916.3j,+89280.6+78777j,+132488+96852.9j
2000-10-14 15:01:00 EDT,+80098.2+47116.6j,+120458+69354.4j,+122642+71279.1j,+86037.3+33705.3j,+90741+80065.6j,+139332+101856j
2000-10-14 16:01:00 EDT,+79767+46921.8j,+118892+68453j,+121716+70741j,+90563+35478.3j,+89951.2+79368.7j,+144799+105853j
2000-10-14 17:01:00 EDT,+80702.6+47472.1j,+126633+72909.9j,+121539+70638.1j,+84912.4+33264.6j,+86208.8+76066.6j,+138477+101232j
2000-10-14 18:01:00 EDT,+79490.2+46759j,+126583+72881.3j,+124135+72146.9j,+84193.3+32982.9j,+84433.3+74500j,+133914+97895.4j
2000-10-14 19:01:00 EDT,+82035.3+48256j,+124961+71947.4j,+123112+71552.5j,+89010.3+34870j,+83959.3+74081.7j,+132943+97185.8j
2000-10-14 20:01:00 EDT,+80118.7+47128.7j,+120439+69343.6j,+124417+72310.6j,+88033.8+34487.5j,+82494.6+72789.3j,+142482+104159j
2000-10-14 21:01:00 EDT,+79916.5+47009.7j,+122348+70442.5j,+123613+71843.7j,+90537.2+35468.2j,+87057.7+76815.6j,+134377+98234.4j
2000-10-14 22:01:00 EDT,+80267.7+47216.3j,+121335+69859.4j,+125321+72836.3j,+82431.8+32292.9j,+89577.4+79038.9j,+134689+98462j
2000-10-14 23:01:00 EDT,+81454.8+47914.6j,+119692+68913.4j,+123761+71929.4j,+89728.8+35151.5j,+87017+76779.7j,+144377+105545j
2000-10-15 00:01:00 EDT,+79782.8+46931.1j,+122304+70417.4j,+122275+71065.7j,+89883.9+35212.3j,+82880+73129.4j,+135924+99365.1j
2000-10-15 01:01:00 EDT,+80081.5+47106.8j,+121856+70159.8j,+124683+72465.1j,+83904.3+32869.7j,+78573.2+69329.3j,+134563+98370.5j
2000-10-15 02:01:00 EDT,+79399.2+46705.4j,+122071+70283.3j,+125271+72807.2j,+82980.5+32507.8j,+77721.7+68577.9j,+136637+99886.6j
2000-10-15 03:01:00 EDT,+79967.3+47039.6j,+122147+70326.9j,+121981+70895.1j,+90066.5+35283.8j,+87161.9+76907.5j,+138517+101261j
2000-10-15 04:01:00 EDT,+81855+48150j,+127468+73390.6j,+123759+71928.6j,+85551.4+33515j,+80648.9+71160.8j,+136148+99528.9j
2000-10-15 05:01:00 EDT,+79462.3+46742.5j,+125139+72049.5j,+123507+71781.6j,+84923.5+33269j,+81100.8+71559.5j,+135188+98827.4j
2000-10-15 06:01:00 EDT,+82070.2+48276.6j,+120128+69164.3j,+124058+72102.3j,+85007.5+33301.9j,+72555.4+64019.5j,+135486+99044.9j
2000-10-15 07:01:00 EDT,+79523.3+46778.4j,+126580+72879.4j,+124785+72524.9j,+86878.4+34034.8j,+75141.7+66301.5j,+136347+99674.5j
2000-10-15 08:01:00 EDT,+79613+46831.1j,+126313+72725.5j,+125364+72861j,+90702.4+35532.9j,+80658.6+71169.4j,+138878+101524j
2000-10-15 09:01:00 EDT,+80831.1+47547.7j,+118887+68450j,+123390+71713.9j,+87563.7+34303.3j,+72508.1+63977.7j,+142193+103948j
2000-10-15 10:01:00 EDT,+81707.1+48063j,+127426+73366.6j,+121416+70566.7j,+87866.1+34421.8j,+75094+66259.4j,+137852+100775j
2000-10-15 11:01:00 EDT,+79877.1+46986.5j,+119077+68559.6j,+123258+71637.1j,+83157.6+32577.2j,+79453.1+70105.7j,+142738+104346j
2000-10-15 12:01:00 EDT,+81142.5+47730.9j,+128545+74010.8j,+122717+71322.8j,+83542.4+32727.9j,+73273.4+64653j,+142486+104162j
2000-10-15 13:01:00 EDT,+80451.8+47324.6j,+120738+69516.1j,+124122+72139.1j,+85203.4+33378.7j,+75687.3+66782.9j,+143914+105206j
2000-10-15 14:01:00 EDT,+79727.4+46898.5j,+128117+73764.1j,+121473+70599.6j,+82332.9+32254.1j,+77729.2+68584.6j,+132985+97217j
2000-10-15 15:01:00 EDT,+81095.4+47703.2j,+123425+71063.1j,+124256+72217.1j,+83597.9+32749.7j,+84046.8+74158.9j,+140221+102506j
2000-10-15 16:01:00 EDT,+80798.7+47528.6j,+125134+72046.9j,+122437+71160.2j,+83363.7+32657.9j,+80048.5+70631j,+139182+101747j
2000-10-15 17:01:00 EDT,+80088.8+47111.1j,+122859+70737j,+124057+72101.4j,+84381.2+33056.6j,+77860.7+68700.6j,+137405+100448j
2000-10-15 18:01:00 EDT,+80592.1+47407.1j,+122539+70552.9j,+122900+71428.9j,+85295.3+33414.7j,+83132.9+73352.5j,+140803+102932j
2000-10-15 19:01:00 EDT,+80623.2+47425.4j,+122855+70734.7j,+124857+72566.2j,+84034.9+32920.9j,+87563.5+77261.9j,+132434+96814j
2000-10-15 20:01:00 EDT,+80172.7+47160.4j,+126044+72570.8j,+121648+70701.3j,+84024.9+32917j,+87532.2+77234.3j,+133899+97884.6j
2000-10-15 21:01:00 EDT,+81449.7+47911.6j,+125546+72283.9j,+123703+71895.7j,+89844.8+35196.9j,+80562.8+71084.8j,+137000+100152j
2000-10-15 22:01:00 EDT,+80594+47408.2j,+127217+73246.1j,+124143+72151.4j,+88552.4+34690.6j,+78797+69526.7j,+138540+101278j
2000-10-15 23:01:00 EDT,+81178.9+47752.3j,+125387+72192.6j,+121651+70703j,+81958.9+32107.6j,+77136.8+68061.9j,+137768+100713j
2000-10-16 00:01:00 EDT,+79668+46863.5j,+120196+69203.8j,+121401+70558j,+86534.2+33900j,+83257.8+73462.8j,+141870+103712j
2000-10-16 01:01:00 EDT,+80954.1+47620.1j,+128334+73889.5j,+121766+70770.1j,+82276+32231.8j,+75774.6+66859.9j,+140844+102962j
2000-10-16 02:01:00 EDT,+80364.7+47273.3j,+122270+70397.6j,+123838+71974.1j,+88602.3+34710.2j,+90095.9+79496.4j,+140737+102884j
2000-10-16 03:01:00 EDT,+79443.9+46731.7j,+125080+72015.7j,+124893+72587.5j,+83199.1+32593.4j,+89024.7+78551.2j,+144439+105590j
2000-10-16 04:01:00 EDT,+80729.6+47488j,+121420+69908.6j,+122652+71284.6j,+83607.7+32753.5j,+79300.9+69971.4j,+132611+96943.2j
2000-10-16 05:01:00 EDT,+81187.3+47757.2j,+120800+69551.8j,+121732+70750.5j,+84857.9+33243.3j,+75456.4+66579.1j,+139715+102137j
2000-10-16 06:01:00 EDT,+81119.5+47717.4j,+124715+71805.6j,+124874+72576.4j,+84997.7+33298.1j,+91576.3+80802.6j,+137155+100265j
2000-10-16 07:01:00 EDT,+82239.8+48376.3j,+121505+69957.6j,+124037+72090j,+85054.9+33320.5j,+89427.3+78906.4j,+137657+100632j
2000-10-16 08:01:00 EDT,+81191.4+47759.6j,+120850+69580.4j,+124967+72630.3j,+89506.2+35064.3j,+77767+68618j,+144848+105889j
2000-10-16 09:01:00 EDT,+79752.1+46913j,+124190+71503.1j,+125277+72810.6j,+83242.2+32610.3j,+88539+78122.6j,+139471+101958j
2000-10-16 10:01:00 EDT,+82181+48341.7j,+124280+71555.1j,+123769+71933.9j,+85965.2+33677.1j,+72985.6+64399.1j,+145360+106263j
2000-10-16 11:01:00 EDT,+81021.3+47659.6j,+128212+73819.1j,+123251+71633.1j,+86192.1+33766j,+81836.4+72208.6j,+140732+102880j
2000-10-16 12:01:00 EDT,+80793.8+47525.8j,+126636+72911.3j,+122404+71140.7j,+83702.4+32790.6j,+75425.3+66551.8j,+137335+100397j
2000-10-16 13:01:00 EDT,+80858.7+47563.9j,+126326+72732.9j,+123145+71571.2j,+83891.7+32864.8j,+90864+80174.1j,+140416+102649j
2000-10-16 14:01:00 EDT,+80330.1+47253j,+121714+70077.5j,+122443+71163.3j,+92141.7+36096.7j,+88735.7+78296.2j,+141692+103582j
2000-10-16 15:01:00 EDT,+79232.7+46607.4j,+121735+70090.1j,+122152+70994.5j,+84689+33177.1j,+90118.2+79516.1j,+137309+100378j
2000-10-16 16:01:00 EDT,+80039+47081.8j,+125868+72469.6j,+123695+71890.9j,+90648.8+35511.9j,+85141.1+75124.5j,+136581+99845.7j
2000-10-16 17:01:00 EDT,+79386+46697.7j,+127432+73369.8j,+122493+71192.5j,+85602.9+33535.2j,+84095.3+74201.7j,+141539+103470j
2000-10-16 18:01:00 EDT,+81333.9+47843.5j,+128480+73973.3j,+123120+71557.2j,+89837.9+35194.2j,+87213.9+76953.5j,+132521+96877.8j
2000-10-16 19:01:00 EDT,+79501.7+46765.7j,+127805+73584.7j,+122533+71215.8j,+82619.2+32366.3j,+91250.6+80515.2j,+142800+104392j
2000-10-16 20:01:00 EDT,+80929.8+47605.8j,+121641+70035.8j,+125005+72652.6j,+82387.6+32275.6j,+76010.1+67067.7j,+143172+104663j
2000-10-16 21:01:00 EDT,+81769.4+48099.7j,+123525+71120.4j,+122449+71166.7j,+89114.2+34910.7j,+75615.9+66719.9j,+144902+105928j
2000-10-16 22:01:00 EDT,+79424.7+46720.4j,+126679+72936.6j,+121712+70738.5j,+89204.9+34946.2j,+84086.4+74193.8j,+138503+101250j
2000-10-16 23:01:00 EDT,+79823.5+46955j,+126215+72669.2j,+121833+70809j,+83992.9+32904.4j,+84998.4+74998.6j,+142330+104048j
2000-10-17 00:01:00 EDT,+80336.5+47256.8j,+125047+71996.8j,+122434+71158.4j,+90974.5+35639.5j,+78047.1+68865.1j,+132682+96995.2j
2000-10-17 01:01:00 EDT,+81747.8+48087j,+127599+73466.4j,+124973+72633.9j,+88649.9+34728.8j,+81967.6+72324.3j,+138656+101362j
2000-10-17 02:01:00 EDT,+79382.1+46695.4j,+125062+72005.1j,+122288+71073.3j,+83921.1+32876.3j,+74254.1+65518.3j,+141822+103677j
2000-10-17 03:01:00 EDT,+80158.9+47152.3j,+118695+68339.7j,+124674+72460.3j,+86607.6+33928.7j,+76182+67219.4j,+133112+97309.2j
2000-10-17 04:01:00 EDT,+79520.9+46777j,+120694+69490.2j,+121480+70603.6j,+88425.9+34641.1j,+90773.3+80094.1j,+139118+101700j
2000-10-17 05:01:00 EDT,+79474.1+46749.5j,+122931+70778.3j,+124894+72588j,+83991.8+32904j,+90076.8+79479.5j,+133397+97517.8j
2000-10-17 06:01:00 EDT,+81656+48033j,+124945+71938j,+124977+72636.5j,+90873.2+35599.8j,+89898.3+79322j,+135543+99086.7j
2000-10-17 07:01:00 EDT,+80641.8+47436.3j,+124930+71929.3j,+123706+71897.3j,+90270.2+35363.6j,+81791.5+72168.9j,+132832+97104.5j
2000-10-17 08:01:00 EDT,+82185.5+48344.4j,+121202+69782.8j,+121467+70596.2j,+90187.6+35331.2j,+80742.4+71243.3j,+138485+101237j
2000-10-17 09:01:00 EDT,+79886.2+46991.9j,+126693+72944.6j,+123273+71646j,+82779.8+32429.2j,+85437.6+75386.1j,+135871+99326.1j
2000-10-17 10:01:00 EDT,+82051.1+48265.4j,+121129+69740.8j,+121651+70703j,+86757.5+33987.5j,+84830.5+74850.5j,+143158+104653j
2000-10-17 11:01:00 EDT,+80911.8+47595.2j,+125083+72017.3j,+123243+71628.4j,+91626.3+35894.8j,+89828.6+79260.5j,+136819+100019j
2000-10-17 12:01:00 EDT,+79806.7+46945.1j,+120683+69483.9j,+122307+71084.1j,+91133.4+35701.8j,+74660.4+65876.9j,+133584+97654.7j
2000-10-17 13:01:00 EDT,+81596.6+47998j,+124915+71920.9j,+122648+71282.8j,+91979+36033j,+73173.5+64564.8j,+140694+102852j
2000-10-17 14:01:00 EDT,+79812.5+46948.5j,+121935+70205.2j,+121309+70504.5j,+84114.5+32952.1j,+89007.5+78536j,+137751+100701j
2000-10-17 15:01:00 EDT,+82108.1+48298.9j,+126027+72560.9j,+123089+71538.9j,+86618.9+33933.2j,+79906+70505.3j,+138743+101426j
2000-10-17 16:01:00 EDT,+81827.7+48133.9j,+124858+71888.1j,+122518+71206.8j,+90704+35533.5j,+86412.1+76245.9j,+137200+100298j
2000-10-17 17:01:00 EDT,+81249.3+47793.7j,+120851+69580.8j,+124856+72565.8j,+89563.3+35086.7j,+86236.5+76091j,+132353+96754.9j
2000-10-17 18:01:00 EDT,+81954+48208.3j,+122095+70297.2j,+124382+72290.6j,+85600.3+33534.1j,+82270.3+72591.5j,+138821+101483j
2000-10-17 19:01:00 EDT,+81848.6+48146.3j,+120644+69461.7j,+125286+72816j,+85835.7+33626.3j,+75571.4+66680.6j,+143538+104931j
2000-10-17 20:01:00 EDT,+82226.3+48368.4j,+124580+71728j,+121866+70828j,+83663.1+32775.2j,+73183.9+64574j,+137010+100159j
2000-10-17 21:01:00 EDT,+80576.1+47397.7j,+124682+71786.8j,+121335+70519.3j,+89976.2+35248.4j,+85182.3+75160.9j,+132739+97036.5j
2000-10-17 22:01:00 EDT,+81638.8+48022.8j,+120550+69407.5j,+123860+71986.9j,+85470.3+33483.2j,+90514.5+79865.7j,+135763+99247.1j
2000-10-17 23:01:00 EDT,+81882.3+48166j,+125830+72447.6j,+124872+72575.3j,+86087.2+33724.9j,+89989.8+79402.8j,+134685+98459.6j
2000-10-18 00:01:00 EDT,+79304.2+46649.5j,+121680+70058.1j,+124008+72073.2j,+91038+35664.4j,+77080.1+68011.8j,+145227+106166j
2000-10-18 01:01:00 EDT,+80520.6+47365j,+125757+72405.8j,+121946+70874.6j,+89264.7+34969.7j,+83706.5+73858.7j,+133384+97508.4j
2000-10-18 02:01:00 EDT,+80853.4+47560.8j,+124265+71546.5j,+122468+71178j,+86314+33813.7j,+74282.3+65543.2j,+137864+100783j
2000-10-18 03:01:00 EDT,+80566.1+47391.8j,+123800+71279j,+122176+71008j,+84510+33107j,+78324.1+69109.5j,+138418+101188j
2000-10-18 04:01:00 EDT,+80850.8+47559.3j,+119817+68985.4j,+122510+71202.5j,+90521.1+35461.9j,+72827.1+64259.2j,+132890+97147.4j
2000-10-18 05:01:00 EDT,+79301+46647.6j,+126977+73107.9j,+124042+72093j,+90705+35533.9j,+76784.5+67751j,+138651+101359j
2000-10-18 06:01:00 EDT,+81585.5+47991.5j,+121215+69790.4j,+122327+71095.8j,+83155.5+32576.4j,+77307+68212.1j,+140521+102726j
2000-10-18 07:01:00 EDT,+81969.1+48217.1j,+122065+70279.6j,+124728+72491.4j,+86980.4+34074.8j,+85722.1+75637.2j,+137361+100416j
2000-10-18 08:01:00 EDT,+80309.8+47241.1j,+128636+74063.2j,+124371+72284.1j,+86979.9+34074.6j,+74851.3+66045.2j,+141025+103094j
2000-10-18 09:01:00 EDT,+80573.9+47396.4j,+119282+68677.6j,+121820+70801.4j,+90864+35596.2j,+78621.9+69372.3j,+138601+101322j
2000-10-18 10:01:00 EDT,+79435.3+46726.6j,+126972+73104.9j,+121749+70759.9j,+87171.9+34149.8j,+79677.8+70303.9j,+137200+100298j
2000-10-18 11:01:00 EDT,+80106.2+47121.3j,+125965+72525.1j,+121271+70482.1j,+87671.1+34345.4j,+87207+76947.3j,+144246+105449j
2000-10-18 12:01:00 EDT,+79426.6+46721.5j,+121462+69932.4j,+124822+72546.4j,+89238.6+34959.5j,+78926.5+69641j,+144095+105338j
2000-10-18 13:01:00 EDT,+80523.2+47366.6j,+120117+69158.2j,+121598+70672.2j,+86804.9+34006.1j,+91612.2+80834.3j,+137015+100162j
2000-10-18 14:01:00 EDT,+80408.9+47299.3j,+127797+73580j,+124822+72546.3j,+84726.7+33191.9j,+77275.2+68184j,+144385+105550j
2000-10-18 15:01:00 EDT,+82046.9+48262.9j,+121416+69906.4j,+121979+70893.9j,+91351.4+35787.1j,+83624.4+73786.2j,+145083+106061j
2000-10-18 16:01:00 EDT,+81437.2+47904.2j,+124122+71464.1j,+121349+70527.8j,+82430.5+32292.4j,+85804.9+75710.2j,+137276+100353j
2000-10-18 17:01:00 EDT,+80891.4+47583.2j,+125739+72395.1j,+122501+71197j,+84338.7+33039.9j,+82079.4+72423j,+136409+99719.5j
2000-10-18 18:01:00 EDT,+80912+47595.3j,+119610+68866.1j,+123894+72006.9j,+84793.5+33218.1j,+73092.9+64493.7j,+138039+100911j
2000-10-18 19:01:00 EDT,+80477.9+47339.9j,+121075+69709.8j,+123222+71616.3j,+87019.6+34090.2j,+90984.3+80280.2j,+135893+99342.2j
2000-10-18 20:01:00 EDT,+81998+48234.1j,+128438+73949.1j,+122636+71275.4j,+92060.4+36064.9j,+75020.9+66195j,+140551+102747j
2000-10-18 21:01:00 EDT,+81700.1+48058.9j,+121523+69967.5j,+125174+72750.6j,+82915.5+32482.3j,+86247.2+76100.5j,+138706+101399j
2000-10-18 22:01:00 EDT,+79563.7+46802.2j,+120638+69458.2j,+122906+71432.5j,+90014+35263.2j,+91008.2+80301.3j,+134519+98338.4j
2000-10-18 23:01:00 EDT,+81082.9+47695.8j,+122689+70639.4j,+122280+71068.5j,+85088+33333.4j,+75816.4+66896.8j,+142444+104131j
2000-10-19 00:01:00 EDT,+79764+46920j,+119173+68614.7j,+123541+71801.5j,+86006.9+33693.4j,+79681.1+70306.9j,+133594+97662.1j
2000-10-19 01:01:00 EDT,+79460.4+46741.4j,+119652+68890.8j,+123167+71584.4j,+86391.3+33844j,+90565.6+79910.8j,+133565+97640.8j
2000-10-19 02:01:00 EDT,+80683.5+47460.9j,+127537+73430.2j,+124272+72226.4j,+90498.2+35452.9j,+88248.8+77866.6j,+141397+103366j
2000-10-19 03:01:00 EDT,+81911.2+48183.1j,+120676+69480j,+125061+72685.2j,+87574.3+34307.5j,+88355.6+77960.9j,+134435+98276.8j
2000-10-19 04:01:00 EDT,+81570.8+47982.8j,+121776+70113.4j,+122991+71482.1j,+87967.1+34461.3j,+91502+80737.1j,+133365+97494.2j
2000-10-19 05:01:00 EDT,+80794.9+47526.4j,+125014+71977.8j,+122511+71203j,+82038.6+32138.8j,+90441.5+79801.3j,+142075+103862j
2000-10-19 06:01:00 EDT,+81107.7+47710.4j,+119214+68638.5j,+122801+71371.4j,+82123.9+32172.2j,+77385.5+68281.4j,+136239+99595.5j
2000-10-19 07:01:00 EDT,+80296.7+47233.4j,+125962+72523.7j,+121630+70690.8j,+85871.7+33640.4j,+84778.1+74804.2j,+144440+105590j
2000-10-19 08:01:00 EDT,+82314.7+48420.4j,+128763+74136.1j,+125364+72861.3j,+92179+36111.4j,+72449.3+63925.9j,+145425+106311j
2000-10-19 09:01:00 EDT,+88161.4+51859.6j,+133417+76816j,+124591+72412j,+100660+39433.6j,+72091.1+63609.8j,+148249+108375j
2000-10-19 10:01:00 EDT,+88638.6+52140.3j,+129671+74659.3j,+118234+68717.4j,+92945.2+36411.5j,+71598.9+63175.5j,+148270+108391j
2000-10-19 11:01:00 EDT,+86340.1+50788.3j,+139632+80394.4j,+124222+72197.5j,+95000.5+37216.7j,+71391.7+62992.7j,+146276+106933j
2000-10-19 12:01:00 EDT,+89198.5+52469.7j,+139958+80581.7j,+117475+68276.2j,+103264+40453.9j,+71468.2+63060.1j,+145727+106532j
2000-10-19 13:01:00 EDT,+88553+52090j,+137459+79143.2j,+123408+71724.3j,+99619.7+39026.3j,+71945.2+63481.1j,+146388+107014j
2000-10-19 14:01:00 EDT,+90631.2+53312.5j,+139025+80044.5j,+123550+71807.1j,+101214+39650.9j,+72415.7+63896.2j,+148216+108351j
2000-10-19 15:01:00 EDT,+87104.6+51238j,+132149+76085.6j,+114899+66779.2j,+95472.6+37401.6j,+72416.1+63896.6j,+148026+108212j
2000-10-19 16:01:00 EDT,+85714.9+50420.6j,+138223+79583j,+113482+65955.2j,+94585.7+37054.2j,+72190+63697.1j,+147974+108174j
2000-10-19 17:01:00 EDT,+87769.4+51629.1j,+133317+76758.4j,+119425+69409.2j,+97931.4+38364.9j,+71213.4+62835.4j,+147149+107571j
2000-10-19 18:01:00 EDT,+90672.8+53336.9j,+129809+74738.3j,+119191+69273.6j,+95831.7+37542.3j,+72408.3+63889.7j,+148097+108264j
2000-10-19 19:01:00 EDT,+87867.4+51686.7j,+132525+76302.6j,+123298+71660.6j,+101422+39732.4j,+71270.9+62886.1j,+147273+107661j
2000-10-19 20:01:00 EDT,+85724.7+50426.3j,+137157+78969.5j,+117670+68389.5j,+105235+41226.3j,+71756.3+63314.4j,+147420+107769j
2000-10-19 21:01:00 EDT,+90913+53478.3j,+129651+74647.6j,+123387+71711.8j,+104658+41000j,+72288.8+63784.3j,+147943+108152j
2000-10-19 22:01:00 EDT,+85242.9+50142.9j,+139974+80591.2j,+112960+65651.8j,+100437+39346.4j,+71326+62934.7j,+145517+106378j
2000-10-19 23:01:00 EDT,+83590.1+49170.6j,+139307+80206.8j,+125330+72841.4j,+101667+39828.2j,+71327.7+62936.2j,+146317+106963j
2000-10-20 00:01:00 EDT,+88042.9+51789.9j,+130476+75122.8j,+125238+72787.7j,+106067+41552j,+71438.1+63033.7j,+145838+106613j
2000-10-20 01:01:00 EDT,+89723.6+52778.6j,+139810+80496.9j,+111763+64956.4j,+99653.4+39039.5j,+71617.9+63192.2j,+146751+107280j
2000-10-20 02:01:00 EDT,+90798.9+53411.1j,+134697+77552.6j,+114742+66687.6j,+97782.1+38306.4j,+71787.5+63341.9j,+147897+108118j
2000-10-20 03:01:00 EDT,+82377.4+48457.3j,+135293+77896j,+124288+72235.6j,+100522+39379.9j,+72148.5+63660.5j,+147539+107856j
2000-10-20 04:01:00 EDT,+84742.5+49848.5j,+130924+75380.4j,+112383+65316.6j,+99004.5+38785.3j,+71980.7+63512.4j,+146051+106768j
2000-10-20 05:01:00 EDT,+90726.8+53368.7j,+137897+79395.4j,+112268+65249.6j,+105048+41152.7j,+71435.1+63030.9j,+145867+106634j
2000-10-20 06:01:00 EDT,+87816.7+51656.9j,+140381+80825.2j,+125339+72846.8j,+95067.7+37243j,+72279.5+63776.1j,+146071+106783j
2000-10-20 07:01:00 EDT,+88103.3+51825.5j,+137550+79195.6j,+122317+71090.5j,+95708+37493.9j,+71327.6+62936.1j,+146911+107397j
2000-10-20 08:01:00 EDT,+85295.4+50173.8j,+139600+80375.6j,+111919+65047j,+96643.2+37860.2j,+71285.1+62898.6j,+148483+108546j
2000-10-20 09:01:00 EDT,+89792.7+52819.3j,+131432+75672.7j,+118133+68658.7j,+103626+40595.8j,+71638.4+63210.4j,+147490+107820j
2000-10-20 10:01:00 EDT,+82469.4+48511.4j,+136106+78364j,+113719+66093.1j,+102527+40165.3j,+72219.5+63723.1j,+147510+107835j
2000-10-20 11:01:00 EDT,+87920.7+51718.1j,+139288+80196j,+116509+67714.4j,+92818.6+36361.9j,+71516.3+63102.6j,+146281+106936j
2000-10-20 12:01:00 EDT,+89431.8+52606.9j,+139874+80533.6j,+120699+70149.8j,+92841.9+36371.1j,+71820.2+63370.8j,+146204+106880j
2000-10-20 13:01:00 EDT,+85398.2+50234.2j,+136699+78705.4j,+121192+70436.3j,+100057+39197.5j,+72339.4+63828.8j,+145469+106343j
2000-10-20 14:01:00 EDT,+83465.6+49097.4j,+132408+76234.8j,+123655+71867.6j,+97265.6+38104.1j,+71422+63019.4j,+146523+107113j
2000-10-20 15:01:00 EDT,+84170.9+49512.3j,+134692+77549.7j,+115674+67229j,+103163+40414.3j,+71805.5+63357.8j,+147469+107805j
2000-10-20 16:01:00 EDT,+82489.2+48523.1j,+132343+76197.5j,+115855+67334.4j,+105074+41162.8j,+71735.5+63296j,+148111+108274j
2000-10-20 17:01:00 EDT,+84161.6+49506.9j,+136528+78607j,+115174+66938.5j,+95417.2+37379.9j,+71616.1+63190.6j,+147253+107647j
2000-10-20 18:01:00 EDT,+90591.8+53289.3j,+133699+76978.2j,+119331+69354.8j,+103159+40412.9j,+72332.9+63823.2j,+146247+106911j
2000-10-20 19:01:00 EDT,+86250.2+50735.4j,+139902+80549.5j,+119732+69588j,+94724.8+37108.7j,+71314.8+62924.8j,+148197+108337j
2000-10-20 20:01:00 EDT,+89127.4+52427.9j,+131910+75948.3j,+124585+72408.3j,+92284.7+36152.8j,+72295.1+63789.8j,+146818+107329j
2000-10-20 21:01:00 EDT,+86002.5+50589.7j,+137845+79365.3j,+119498+69451.8j,+102030+39970.6j,+71386.9+62988.5j,+145543+106397j
2000-10-20 22:01:00 EDT,+87643.8+51555.2j,+133743+77003.5j,+121573+70657.9j,+102491+40150.9j,+71705.2+63269.3j,+148001+108194j
2000-10-20 23:01:00 EDT,+86349+50793.5j,+135194+77839.1j,+116238+67557.3j,+100701+39449.7j,+71472.8+63064.2j,+147728+107994j
2000-10-21 00:01:00 EDT,+85820.6+50482.7j,+132794+76456.9j,+122029+70922.9j,+93240.4+36527.2j,+71960.1+63494.2j,+146803+107318j
2000-10-21 01:01:00 EDT,+86972.2+51160.1j,+135184+77833j,+121090+70376.9j,+103651+40605.6j,+72260.7+63759.4j,+147968+108169j
2000-10-21 02:01:00 EDT,+86429.9+50841.1j,+133076+76619.3j,+123397+71718j,+93100.2+36472.2j,+72196.5+63702.8j,+148455+108526j
2000-10-21 03:01:00 EDT,+87814.4+51655.5j,+129826+74748.1j,+118698+68986.7j,+99378.3+38931.7j,+71484.1+63074.2j,+148136+108293j
2000-10-21 04:01:00 EDT,+86156.1+50680.1j,+132116+76066.9j,+115814+67310.8j,+105725+41418.1j,+71673.3+63241.1j,+146137+106831j
2000-10-21 05:01:00 EDT,+84232.5+49548.6j,+131586+75761.8j,+118036+68602.2j,+97723+38283.3j,+71638.1+63210.1j,+145617+106451j
2000-10-21 06:01:00 EDT,+82735.9+48668.2j,+136726+78720.8j,+111854+65009.1j,+97810.3+38317.4j,+71418.5+63016.3j,+147799+108046j
2000-10-21 07:01:00 EDT,+84229.5+49546.8j,+136781+78752.7j,+112264+65247.4j,+105658+41391.6j,+71786.2+63340.7j,+145650+106475j
2000-10-21 08:01:00 EDT,+89287.2+52521.9j,+132646+76371.7j,+111946+65062.6j,+95286+37328.5j,+71361.3+62965.9j,+147423+107771j
2000-10-21 09:01:00 EDT,+89588.2+52698.9j,+131596+75767.3j,+113054+65706.5j,+105957+41509.1j,+71535.6+63119.6j,+145482+106352j
2000-10-21 10:01:00 EDT,+86140+50670.6j,+133746+77005.4j,+119193+69274.4j,+94612+37064.5j,+71393.3+62994.1j,+147808+108053j
2000-10-21 11:01:00 EDT,+86270.3+50747.3j,+132084+76048.6j,+120955+70298.7j,+98104.6+38432.7j,+71643.4+63214.8j,+148153+108305j
2000-10-21 12:01:00 EDT,+83415.5+49068j,+134242+77290.9j,+123595+71832.8j,+98974.5+38773.5j,+72149.8+63661.6j,+146655+107210j
2000-10-21 13:01:00 EDT,+90930.5+53488.5j,+135609+78078.2j,+114353+66461.8j,+94648+37078.6j,+72249.9+63749.9j,+146849+107351j
2000-10-21 14:01:00 EDT,+84533.8+49725.8j,+133769+77018.5j,+114251+66402j,+103406+40509.6j,+71351.7+62957.4j,+147243+107640j
2000-10-21 15:01:00 EDT,+90763.7+53390.4j,+137001+78879.5j,+117061+68035.6j,+99461.1+38964.2j,+71414.8+63013j,+147822+108063j
2000-10-21 16:01:00 EDT,+85966.4+50568.5j,+137954+79428.2j,+113857+66173.5j,+94645.7+37077.7j,+72431.6+63910.2j,+148348+108448j
2000-10-21 17:01:00 EDT,+86886+51109.4j,+130073+74890.4j,+115894+67357.3j,+103785+40658.2j,+71845.3+63392.9j,+146808+107322j
